Using device: cuda
Epoch [1/100] | Train Loss: 2.3291, Train Acc: 11.68% | Test Loss: 2.3096, Test Acc: 10.86% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.3245, Train Acc: 12.09% | Test Loss: 2.3186, Test Acc: 12.02% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.3202, Train Acc: 12.33% | Test Loss: 2.3143, Test Acc: 12.29% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.3160, Train Acc: 12.73% | Test Loss: 2.3103, Test Acc: 12.72% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.3122, Train Acc: 13.01% | Test Loss: 2.3066, Test Acc: 13.09% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.3084, Train Acc: 13.56% | Test Loss: 2.3027, Test Acc: 13.51% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.3044, Train Acc: 13.91% | Test Loss: 2.2990, Test Acc: 13.88% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.3008, Train Acc: 14.29% | Test Loss: 2.2955, Test Acc: 14.28% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.2972, Train Acc: 14.70% | Test Loss: 2.2921, Test Acc: 14.64% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.2944, Train Acc: 14.92% | Test Loss: 2.2888, Test Acc: 15.01% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.2909, Train Acc: 14.96% | Test Loss: 2.2855, Test Acc: 15.27% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.2881, Train Acc: 15.48% | Test Loss: 2.2823, Test Acc: 15.58% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.2852, Train Acc: 15.43% | Test Loss: 2.2793, Test Acc: 15.92% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.2822, Train Acc: 15.97% | Test Loss: 2.2762, Test Acc: 16.06% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.2792, Train Acc: 16.15% | Test Loss: 2.2732, Test Acc: 16.41% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 2.2762, Train Acc: 16.29% | Test Loss: 2.2703, Test Acc: 16.69% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 2.2738, Train Acc: 16.46% | Test Loss: 2.2674, Test Acc: 16.88% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 2.2709, Train Acc: 16.70% | Test Loss: 2.2646, Test Acc: 17.06% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 2.2683, Train Acc: 16.96% | Test Loss: 2.2619, Test Acc: 17.24% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 2.2658, Train Acc: 17.23% | Test Loss: 2.2592, Test Acc: 17.36% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 2.2632, Train Acc: 17.61% | Test Loss: 2.2565, Test Acc: 17.46% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 2.2605, Train Acc: 17.77% | Test Loss: 2.2539, Test Acc: 17.68% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 2.2583, Train Acc: 17.94% | Test Loss: 2.2514, Test Acc: 17.86% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 2.2560, Train Acc: 18.23% | Test Loss: 2.2489, Test Acc: 18.17% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 2.2534, Train Acc: 18.24% | Test Loss: 2.2464, Test Acc: 18.51% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 2.2513, Train Acc: 18.84% | Test Loss: 2.2438, Test Acc: 18.69% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 2.2490, Train Acc: 18.92% | Test Loss: 2.2416, Test Acc: 19.05% | Best Acc: 0.00%
Epoch [28/100] | Train Loss: 2.2471, Train Acc: 19.40% | Test Loss: 2.2392, Test Acc: 19.27% | Best Acc: 0.00%
Epoch [29/100] | Train Loss: 2.2448, Train Acc: 19.41% | Test Loss: 2.2369, Test Acc: 19.62% | Best Acc: 0.00%
Epoch [30/100] | Train Loss: 2.2424, Train Acc: 19.80% | Test Loss: 2.2348, Test Acc: 19.80% | Best Acc: 0.00%
