Using device: cuda
Epoch [1/100] | Train Loss: 2.3175, Train Acc: 9.98% | Test Loss: 2.3122, Test Acc: 9.98% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.3145, Train Acc: 10.20% | Test Loss: 2.3116, Test Acc: 10.66% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.3116, Train Acc: 10.43% | Test Loss: 2.3090, Test Acc: 10.98% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.3087, Train Acc: 10.78% | Test Loss: 2.3060, Test Acc: 11.29% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.3063, Train Acc: 10.94% | Test Loss: 2.3035, Test Acc: 11.65% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.3038, Train Acc: 11.20% | Test Loss: 2.3010, Test Acc: 11.96% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.3014, Train Acc: 11.43% | Test Loss: 2.2984, Test Acc: 12.36% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.2990, Train Acc: 11.69% | Test Loss: 2.2960, Test Acc: 12.58% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.2964, Train Acc: 11.98% | Test Loss: 2.2935, Test Acc: 12.89% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.2941, Train Acc: 12.51% | Test Loss: 2.2911, Test Acc: 13.16% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.2919, Train Acc: 12.63% | Test Loss: 2.2887, Test Acc: 13.42% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.2895, Train Acc: 13.07% | Test Loss: 2.2865, Test Acc: 13.80% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.2873, Train Acc: 13.32% | Test Loss: 2.2841, Test Acc: 14.18% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.2854, Train Acc: 13.69% | Test Loss: 2.2819, Test Acc: 14.50% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.2831, Train Acc: 13.88% | Test Loss: 2.2796, Test Acc: 14.84% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 2.2812, Train Acc: 14.20% | Test Loss: 2.2774, Test Acc: 15.14% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 2.2789, Train Acc: 14.55% | Test Loss: 2.2753, Test Acc: 15.30% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 2.2769, Train Acc: 14.96% | Test Loss: 2.2731, Test Acc: 15.72% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 2.2747, Train Acc: 15.32% | Test Loss: 2.2709, Test Acc: 15.97% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 2.2731, Train Acc: 15.58% | Test Loss: 2.2689, Test Acc: 16.16% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 2.2711, Train Acc: 15.74% | Test Loss: 2.2668, Test Acc: 16.55% | Best Acc: 0.00%
