Using device: cuda
Epoch [1/100] | Train Loss: 2.2950, Train Acc: 9.86% | Test Loss: 2.3016, Test Acc: 9.49% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.2884, Train Acc: 10.68% | Test Loss: 2.2853, Test Acc: 11.20% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.2826, Train Acc: 11.63% | Test Loss: 2.2789, Test Acc: 12.40% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.2771, Train Acc: 12.56% | Test Loss: 2.2729, Test Acc: 13.35% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.2718, Train Acc: 13.43% | Test Loss: 2.2671, Test Acc: 14.38% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.2664, Train Acc: 14.56% | Test Loss: 2.2615, Test Acc: 15.08% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.2614, Train Acc: 15.09% | Test Loss: 2.2561, Test Acc: 15.83% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.2563, Train Acc: 15.62% | Test Loss: 2.2507, Test Acc: 16.47% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.2518, Train Acc: 16.43% | Test Loss: 2.2458, Test Acc: 17.00% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.2474, Train Acc: 16.81% | Test Loss: 2.2405, Test Acc: 17.53% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.2426, Train Acc: 17.27% | Test Loss: 2.2358, Test Acc: 18.03% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.2381, Train Acc: 17.63% | Test Loss: 2.2312, Test Acc: 18.62% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.2339, Train Acc: 18.09% | Test Loss: 2.2264, Test Acc: 18.80% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.2296, Train Acc: 18.51% | Test Loss: 2.2219, Test Acc: 19.07% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.2256, Train Acc: 19.12% | Test Loss: 2.2175, Test Acc: 19.37% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 2.2215, Train Acc: 19.22% | Test Loss: 2.2132, Test Acc: 19.72% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 2.2174, Train Acc: 19.85% | Test Loss: 2.2089, Test Acc: 19.94% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 2.2136, Train Acc: 20.01% | Test Loss: 2.2043, Test Acc: 20.17% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 2.2099, Train Acc: 20.28% | Test Loss: 2.2008, Test Acc: 20.40% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 2.2062, Train Acc: 20.62% | Test Loss: 2.1966, Test Acc: 20.68% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 2.2027, Train Acc: 20.85% | Test Loss: 2.1924, Test Acc: 20.87% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 2.1990, Train Acc: 21.27% | Test Loss: 2.1885, Test Acc: 21.11% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 2.1957, Train Acc: 21.40% | Test Loss: 2.1848, Test Acc: 21.40% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 2.1917, Train Acc: 21.61% | Test Loss: 2.1812, Test Acc: 21.64% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 2.1887, Train Acc: 21.90% | Test Loss: 2.1775, Test Acc: 21.84% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 2.1850, Train Acc: 22.13% | Test Loss: 2.1736, Test Acc: 22.07% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 2.1819, Train Acc: 22.47% | Test Loss: 2.1703, Test Acc: 22.26% | Best Acc: 0.00%
Epoch [28/100] | Train Loss: 2.1785, Train Acc: 22.61% | Test Loss: 2.1669, Test Acc: 22.39% | Best Acc: 0.00%
Epoch [29/100] | Train Loss: 2.1754, Train Acc: 22.76% | Test Loss: 2.1640, Test Acc: 22.55% | Best Acc: 0.00%
Epoch [30/100] | Train Loss: 2.1726, Train Acc: 22.71% | Test Loss: 2.1601, Test Acc: 22.61% | Best Acc: 0.00%
Epoch [31/100] | Train Loss: 2.1698, Train Acc: 22.86% | Test Loss: 2.1571, Test Acc: 22.63% | Best Acc: 0.00%
Epoch [32/100] | Train Loss: 2.1662, Train Acc: 22.81% | Test Loss: 2.1537, Test Acc: 22.72% | Best Acc: 0.00%
Epoch [33/100] | Train Loss: 2.1635, Train Acc: 22.95% | Test Loss: 2.1508, Test Acc: 22.83% | Best Acc: 0.00%
Epoch [34/100] | Train Loss: 2.1608, Train Acc: 23.12% | Test Loss: 2.1473, Test Acc: 22.75% | Best Acc: 0.00%
Epoch [35/100] | Train Loss: 2.1579, Train Acc: 23.03% | Test Loss: 2.1446, Test Acc: 22.79% | Best Acc: 0.00%
Epoch [36/100] | Train Loss: 2.1553, Train Acc: 23.30% | Test Loss: 2.1421, Test Acc: 22.98% | Best Acc: 0.00%
Epoch [37/100] | Train Loss: 2.1529, Train Acc: 23.38% | Test Loss: 2.1389, Test Acc: 22.99% | Best Acc: 0.00%
Epoch [38/100] | Train Loss: 2.1502, Train Acc: 23.48% | Test Loss: 2.1362, Test Acc: 23.05% | Best Acc: 0.00%
Epoch [39/100] | Train Loss: 2.1472, Train Acc: 23.44% | Test Loss: 2.1345, Test Acc: 23.18% | Best Acc: 0.00%
Epoch [40/100] | Train Loss: 2.1454, Train Acc: 23.58% | Test Loss: 2.1313, Test Acc: 23.15% | Best Acc: 0.00%
Epoch [41/100] | Train Loss: 2.1428, Train Acc: 23.56% | Test Loss: 2.1294, Test Acc: 23.25% | Best Acc: 0.00%
Epoch [42/100] | Train Loss: 2.1412, Train Acc: 23.89% | Test Loss: 2.1263, Test Acc: 23.35% | Best Acc: 0.00%
Epoch [43/100] | Train Loss: 2.1382, Train Acc: 23.64% | Test Loss: 2.1241, Test Acc: 23.42% | Best Acc: 0.00%
Epoch [44/100] | Train Loss: 2.1361, Train Acc: 23.87% | Test Loss: 2.1215, Test Acc: 23.53% | Best Acc: 0.00%
Epoch [45/100] | Train Loss: 2.1344, Train Acc: 23.89% | Test Loss: 2.1193, Test Acc: 23.57% | Best Acc: 0.00%
Epoch [46/100] | Train Loss: 2.1326, Train Acc: 23.89% | Test Loss: 2.1172, Test Acc: 23.67% | Best Acc: 0.00%
Epoch [47/100] | Train Loss: 2.1303, Train Acc: 23.83% | Test Loss: 2.1157, Test Acc: 23.75% | Best Acc: 0.00%
Epoch [48/100] | Train Loss: 2.1285, Train Acc: 24.04% | Test Loss: 2.1139, Test Acc: 23.76% | Best Acc: 0.00%
Epoch [49/100] | Train Loss: 2.1267, Train Acc: 24.15% | Test Loss: 2.1121, Test Acc: 23.69% | Best Acc: 0.00%
Epoch [50/100] | Train Loss: 2.1245, Train Acc: 24.27% | Test Loss: 2.1104, Test Acc: 23.84% | Best Acc: 0.00%
Epoch [51/100] | Train Loss: 2.1228, Train Acc: 24.27% | Test Loss: 2.1083, Test Acc: 23.87% | Best Acc: 0.00%
Epoch [52/100] | Train Loss: 2.1212, Train Acc: 24.23% | Test Loss: 2.1059, Test Acc: 23.92% | Best Acc: 0.00%
Epoch [53/100] | Train Loss: 2.1197, Train Acc: 24.55% | Test Loss: 2.1053, Test Acc: 24.04% | Best Acc: 0.00%
Epoch [54/100] | Train Loss: 2.1186, Train Acc: 24.20% | Test Loss: 2.1028, Test Acc: 23.96% | Best Acc: 0.00%
Epoch [55/100] | Train Loss: 2.1170, Train Acc: 24.51% | Test Loss: 2.1013, Test Acc: 24.09% | Best Acc: 0.00%
Epoch [56/100] | Train Loss: 2.1158, Train Acc: 24.41% | Test Loss: 2.0999, Test Acc: 24.15% | Best Acc: 0.00%
Epoch [57/100] | Train Loss: 2.1139, Train Acc: 24.68% | Test Loss: 2.0989, Test Acc: 24.17% | Best Acc: 0.00%
Epoch [58/100] | Train Loss: 2.1120, Train Acc: 24.70% | Test Loss: 2.0971, Test Acc: 24.29% | Best Acc: 0.00%
Epoch [59/100] | Train Loss: 2.1117, Train Acc: 24.59% | Test Loss: 2.0958, Test Acc: 24.33% | Best Acc: 0.00%
Epoch [60/100] | Train Loss: 2.1099, Train Acc: 24.64% | Test Loss: 2.0942, Test Acc: 24.43% | Best Acc: 0.00%
Epoch [61/100] | Train Loss: 2.1093, Train Acc: 24.63% | Test Loss: 2.0936, Test Acc: 24.42% | Best Acc: 0.00%
Epoch [62/100] | Train Loss: 2.1082, Train Acc: 24.59% | Test Loss: 2.0921, Test Acc: 24.50% | Best Acc: 0.00%
Epoch [63/100] | Train Loss: 2.1070, Train Acc: 24.73% | Test Loss: 2.0913, Test Acc: 24.56% | Best Acc: 0.00%
Epoch [64/100] | Train Loss: 2.1060, Train Acc: 24.83% | Test Loss: 2.0905, Test Acc: 24.54% | Best Acc: 0.00%
Epoch [65/100] | Train Loss: 2.1052, Train Acc: 24.80% | Test Loss: 2.0891, Test Acc: 24.57% | Best Acc: 0.00%
Epoch [66/100] | Train Loss: 2.1045, Train Acc: 24.71% | Test Loss: 2.0873, Test Acc: 24.52% | Best Acc: 0.00%
Epoch [67/100] | Train Loss: 2.1034, Train Acc: 24.93% | Test Loss: 2.0875, Test Acc: 24.63% | Best Acc: 0.00%
Epoch [68/100] | Train Loss: 2.1029, Train Acc: 24.95% | Test Loss: 2.0871, Test Acc: 24.69% | Best Acc: 0.00%
Epoch [69/100] | Train Loss: 2.1022, Train Acc: 24.95% | Test Loss: 2.0862, Test Acc: 24.64% | Best Acc: 0.00%
Epoch [70/100] | Train Loss: 2.1017, Train Acc: 24.83% | Test Loss: 2.0855, Test Acc: 24.70% | Best Acc: 0.00%
Epoch [71/100] | Train Loss: 2.1002, Train Acc: 25.00% | Test Loss: 2.0850, Test Acc: 24.76% | Best Acc: 0.00%
Epoch [72/100] | Train Loss: 2.1002, Train Acc: 24.88% | Test Loss: 2.0836, Test Acc: 24.74% | Best Acc: 0.00%
Epoch [73/100] | Train Loss: 2.0995, Train Acc: 24.94% | Test Loss: 2.0826, Test Acc: 24.65% | Best Acc: 0.00%
Epoch [74/100] | Train Loss: 2.0981, Train Acc: 25.12% | Test Loss: 2.0827, Test Acc: 24.76% | Best Acc: 0.00%
Epoch [75/100] | Train Loss: 2.0981, Train Acc: 25.13% | Test Loss: 2.0815, Test Acc: 24.80% | Best Acc: 0.00%
Epoch [76/100] | Train Loss: 2.0977, Train Acc: 24.90% | Test Loss: 2.0817, Test Acc: 24.77% | Best Acc: 0.00%
Epoch [77/100] | Train Loss: 2.0977, Train Acc: 25.00% | Test Loss: 2.0817, Test Acc: 24.81% | Best Acc: 0.00%
Epoch [78/100] | Train Loss: 2.0973, Train Acc: 25.12% | Test Loss: 2.0815, Test Acc: 24.79% | Best Acc: 0.00%
Epoch [79/100] | Train Loss: 2.0968, Train Acc: 25.23% | Test Loss: 2.0808, Test Acc: 24.92% | Best Acc: 0.00%
Epoch [80/100] | Train Loss: 2.0962, Train Acc: 25.28% | Test Loss: 2.0804, Test Acc: 24.81% | Best Acc: 0.00%
Epoch [81/100] | Train Loss: 2.0965, Train Acc: 25.07% | Test Loss: 2.0803, Test Acc: 24.83% | Best Acc: 0.00%
Epoch [82/100] | Train Loss: 2.0954, Train Acc: 25.08% | Test Loss: 2.0802, Test Acc: 24.85% | Best Acc: 0.00%
Epoch [83/100] | Train Loss: 2.0955, Train Acc: 24.98% | Test Loss: 2.0792, Test Acc: 24.81% | Best Acc: 0.00%
Epoch [84/100] | Train Loss: 2.0954, Train Acc: 24.99% | Test Loss: 2.0793, Test Acc: 24.82% | Best Acc: 0.00%
Epoch [85/100] | Train Loss: 2.0952, Train Acc: 25.14% | Test Loss: 2.0790, Test Acc: 24.86% | Best Acc: 0.00%
Epoch [86/100] | Train Loss: 2.0948, Train Acc: 25.08% | Test Loss: 2.0790, Test Acc: 24.84% | Best Acc: 0.00%
Epoch [87/100] | Train Loss: 2.0949, Train Acc: 25.04% | Test Loss: 2.0782, Test Acc: 24.82% | Best Acc: 0.00%
Epoch [88/100] | Train Loss: 2.0941, Train Acc: 25.12% | Test Loss: 2.0793, Test Acc: 24.87% | Best Acc: 0.00%
Epoch [89/100] | Train Loss: 2.0941, Train Acc: 25.27% | Test Loss: 2.0782, Test Acc: 24.83% | Best Acc: 0.00%
Epoch [90/100] | Train Loss: 2.0945, Train Acc: 25.18% | Test Loss: 2.0785, Test Acc: 24.79% | Best Acc: 0.00%
Epoch [91/100] | Train Loss: 2.0947, Train Acc: 25.02% | Test Loss: 2.0783, Test Acc: 24.82% | Best Acc: 0.00%
Epoch [92/100] | Train Loss: 2.0943, Train Acc: 25.06% | Test Loss: 2.0786, Test Acc: 24.81% | Best Acc: 0.00%
Epoch [93/100] | Train Loss: 2.0946, Train Acc: 24.97% | Test Loss: 2.0782, Test Acc: 24.84% | Best Acc: 0.00%
Epoch [94/100] | Train Loss: 2.0937, Train Acc: 25.09% | Test Loss: 2.0785, Test Acc: 24.78% | Best Acc: 0.00%
Epoch [95/100] | Train Loss: 2.0947, Train Acc: 24.97% | Test Loss: 2.0785, Test Acc: 24.86% | Best Acc: 0.00%
Epoch [96/100] | Train Loss: 2.0942, Train Acc: 24.97% | Test Loss: 2.0783, Test Acc: 24.84% | Best Acc: 0.00%
Epoch [97/100] | Train Loss: 2.0942, Train Acc: 25.11% | Test Loss: 2.0773, Test Acc: 24.88% | Best Acc: 0.00%
Epoch [98/100] | Train Loss: 2.0940, Train Acc: 25.19% | Test Loss: 2.0782, Test Acc: 24.84% | Best Acc: 0.00%
Epoch [99/100] | Train Loss: 2.0942, Train Acc: 25.30% | Test Loss: 2.0782, Test Acc: 24.79% | Best Acc: 0.00%
Epoch [100/100] | Train Loss: 2.0935, Train Acc: 25.07% | Test Loss: 2.0786, Test Acc: 24.82% | Best Acc: 0.00%
