Using device: cuda
Epoch [1/100] | Train Loss: 2.0431, Train Acc: 24.78% | Test Loss: 1.9760, Test Acc: 26.12% | Best Acc: 26.12%
Epoch [2/100] | Train Loss: 1.8275, Train Acc: 32.07% | Test Loss: 1.7138, Test Acc: 34.53% | Best Acc: 34.53%
Epoch [3/100] | Train Loss: 1.7231, Train Acc: 35.49% | Test Loss: 1.7909, Test Acc: 35.39% | Best Acc: 35.39%
Epoch [4/100] | Train Loss: 1.6485, Train Acc: 38.56% | Test Loss: 1.6950, Test Acc: 36.69% | Best Acc: 36.69%
Epoch [5/100] | Train Loss: 1.5893, Train Acc: 40.80% | Test Loss: 1.7236, Test Acc: 38.88% | Best Acc: 38.88%
Epoch [6/100] | Train Loss: 1.5467, Train Acc: 42.93% | Test Loss: 1.6591, Test Acc: 38.09% | Best Acc: 38.88%
Epoch [7/100] | Train Loss: 1.4933, Train Acc: 44.97% | Test Loss: 1.4630, Test Acc: 46.16% | Best Acc: 46.16%
Epoch [8/100] | Train Loss: 1.4519, Train Acc: 46.49% | Test Loss: 1.5353, Test Acc: 42.92% | Best Acc: 46.16%
Epoch [9/100] | Train Loss: 1.4364, Train Acc: 47.19% | Test Loss: 1.9528, Test Acc: 34.21% | Best Acc: 46.16%
Epoch [10/100] | Train Loss: nan, Train Acc: 23.49% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [11/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [12/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [13/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [14/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [15/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [16/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [17/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [18/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [19/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
Epoch [20/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 46.16%
