Using device: cuda
Epoch [1/100] | Train Loss: 2.1187, Train Acc: 23.56% | Test Loss: 2.0245, Test Acc: 25.12% | Best Acc: 25.12%
Epoch [2/100] | Train Loss: 1.8823, Train Acc: 33.21% | Test Loss: 1.7795, Test Acc: 35.81% | Best Acc: 35.81%
Epoch [3/100] | Train Loss: 1.7486, Train Acc: 37.96% | Test Loss: 1.7028, Test Acc: 38.61% | Best Acc: 38.61%
Epoch [4/100] | Train Loss: 1.6529, Train Acc: 40.93% | Test Loss: 1.6845, Test Acc: 38.68% | Best Acc: 38.68%
Epoch [5/100] | Train Loss: 1.5776, Train Acc: 43.11% | Test Loss: 1.6573, Test Acc: 40.52% | Best Acc: 40.52%
Epoch [6/100] | Train Loss: 1.5039, Train Acc: 46.24% | Test Loss: 1.4776, Test Acc: 46.38% | Best Acc: 46.38%
Epoch [7/100] | Train Loss: 1.4505, Train Acc: 47.87% | Test Loss: 1.4646, Test Acc: 46.62% | Best Acc: 46.62%
Epoch [8/100] | Train Loss: 1.3962, Train Acc: 50.14% | Test Loss: 1.3738, Test Acc: 49.95% | Best Acc: 49.95%
Epoch [9/100] | Train Loss: 1.3539, Train Acc: 51.73% | Test Loss: 1.8748, Test Acc: 33.70% | Best Acc: 49.95%
Epoch [10/100] | Train Loss: 1.3158, Train Acc: 53.12% | Test Loss: 1.8404, Test Acc: 35.59% | Best Acc: 49.95%
Epoch [11/100] | Train Loss: 1.2779, Train Acc: 54.29% | Test Loss: 1.6332, Test Acc: 43.25% | Best Acc: 49.95%
Epoch [12/100] | Train Loss: 1.2541, Train Acc: 55.37% | Test Loss: 1.2766, Test Acc: 53.18% | Best Acc: 53.18%
Epoch [13/100] | Train Loss: 1.2149, Train Acc: 56.64% | Test Loss: 1.2814, Test Acc: 53.15% | Best Acc: 53.18%
Epoch [14/100] | Train Loss: 1.1926, Train Acc: 57.48% | Test Loss: 1.3601, Test Acc: 51.49% | Best Acc: 53.18%
Epoch [15/100] | Train Loss: 1.1637, Train Acc: 58.61% | Test Loss: 1.4522, Test Acc: 48.96% | Best Acc: 53.18%
Epoch [16/100] | Train Loss: 1.1455, Train Acc: 59.19% | Test Loss: 1.8927, Test Acc: 41.91% | Best Acc: 53.18%
