Using device: cuda
Epoch [1/100] | Train Loss: 2.3073, Train Acc: 12.69% | Test Loss: 2.3102, Test Acc: 9.73% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.3031, Train Acc: 13.07% | Test Loss: 2.3023, Test Acc: 11.97% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.2992, Train Acc: 13.56% | Test Loss: 2.2980, Test Acc: 12.70% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.2954, Train Acc: 14.24% | Test Loss: 2.2942, Test Acc: 13.76% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.2918, Train Acc: 14.62% | Test Loss: 2.2904, Test Acc: 14.74% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.2883, Train Acc: 14.99% | Test Loss: 2.2866, Test Acc: 15.46% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.2850, Train Acc: 15.40% | Test Loss: 2.2830, Test Acc: 16.00% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.2816, Train Acc: 15.75% | Test Loss: 2.2795, Test Acc: 16.48% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.2788, Train Acc: 16.21% | Test Loss: 2.2763, Test Acc: 16.90% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.2757, Train Acc: 16.63% | Test Loss: 2.2729, Test Acc: 17.33% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.2726, Train Acc: 16.95% | Test Loss: 2.2697, Test Acc: 17.70% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.2699, Train Acc: 17.22% | Test Loss: 2.2668, Test Acc: 17.83% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.2672, Train Acc: 17.53% | Test Loss: 2.2636, Test Acc: 18.21% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.2644, Train Acc: 17.54% | Test Loss: 2.2608, Test Acc: 18.41% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.2619, Train Acc: 17.82% | Test Loss: 2.2581, Test Acc: 18.58% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 2.2588, Train Acc: 18.21% | Test Loss: 2.2551, Test Acc: 18.66% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 2.2570, Train Acc: 18.16% | Test Loss: 2.2525, Test Acc: 18.90% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 2.2542, Train Acc: 18.35% | Test Loss: 2.2498, Test Acc: 19.07% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 2.2518, Train Acc: 18.62% | Test Loss: 2.2469, Test Acc: 19.23% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 2.2493, Train Acc: 18.68% | Test Loss: 2.2446, Test Acc: 19.31% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 2.2468, Train Acc: 19.00% | Test Loss: 2.2423, Test Acc: 19.50% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 2.2447, Train Acc: 18.98% | Test Loss: 2.2395, Test Acc: 19.52% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 2.2425, Train Acc: 19.17% | Test Loss: 2.2369, Test Acc: 19.54% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 2.2398, Train Acc: 19.26% | Test Loss: 2.2349, Test Acc: 19.57% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 2.2378, Train Acc: 19.48% | Test Loss: 2.2320, Test Acc: 19.67% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 2.2359, Train Acc: 19.60% | Test Loss: 2.2299, Test Acc: 19.79% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 2.2334, Train Acc: 19.55% | Test Loss: 2.2276, Test Acc: 19.86% | Best Acc: 0.00%
Epoch [28/100] | Train Loss: 2.2314, Train Acc: 19.81% | Test Loss: 2.2252, Test Acc: 19.97% | Best Acc: 0.00%
Epoch [29/100] | Train Loss: 2.2296, Train Acc: 19.85% | Test Loss: 2.2233, Test Acc: 20.09% | Best Acc: 0.00%
Epoch [30/100] | Train Loss: 2.2270, Train Acc: 20.07% | Test Loss: 2.2207, Test Acc: 20.24% | Best Acc: 0.00%
Epoch [31/100] | Train Loss: 2.2249, Train Acc: 20.07% | Test Loss: 2.2187, Test Acc: 20.23% | Best Acc: 0.00%
Epoch [32/100] | Train Loss: 2.2229, Train Acc: 20.39% | Test Loss: 2.2162, Test Acc: 20.34% | Best Acc: 0.00%
Epoch [33/100] | Train Loss: 2.2211, Train Acc: 20.15% | Test Loss: 2.2142, Test Acc: 20.48% | Best Acc: 0.00%
Epoch [34/100] | Train Loss: 2.2188, Train Acc: 20.22% | Test Loss: 2.2123, Test Acc: 20.49% | Best Acc: 0.00%
Epoch [35/100] | Train Loss: 2.2172, Train Acc: 20.46% | Test Loss: 2.2099, Test Acc: 20.65% | Best Acc: 0.00%
Epoch [36/100] | Train Loss: 2.2150, Train Acc: 20.50% | Test Loss: 2.2083, Test Acc: 20.67% | Best Acc: 0.00%
Epoch [37/100] | Train Loss: 2.2135, Train Acc: 20.38% | Test Loss: 2.2060, Test Acc: 20.79% | Best Acc: 0.00%
Epoch [38/100] | Train Loss: 2.2113, Train Acc: 20.54% | Test Loss: 2.2042, Test Acc: 20.88% | Best Acc: 0.00%
Epoch [39/100] | Train Loss: 2.2095, Train Acc: 20.77% | Test Loss: 2.2015, Test Acc: 20.93% | Best Acc: 0.00%
Epoch [40/100] | Train Loss: 2.2079, Train Acc: 21.02% | Test Loss: 2.2000, Test Acc: 20.86% | Best Acc: 0.00%
Epoch [41/100] | Train Loss: 2.2059, Train Acc: 20.85% | Test Loss: 2.1980, Test Acc: 20.97% | Best Acc: 0.00%
Epoch [42/100] | Train Loss: 2.2040, Train Acc: 21.01% | Test Loss: 2.1961, Test Acc: 20.94% | Best Acc: 0.00%
Epoch [43/100] | Train Loss: 2.2024, Train Acc: 21.08% | Test Loss: 2.1945, Test Acc: 20.95% | Best Acc: 0.00%
Epoch [44/100] | Train Loss: 2.2009, Train Acc: 21.03% | Test Loss: 2.1923, Test Acc: 21.02% | Best Acc: 0.00%
Epoch [45/100] | Train Loss: 2.1994, Train Acc: 21.23% | Test Loss: 2.1907, Test Acc: 21.04% | Best Acc: 0.00%
Epoch [46/100] | Train Loss: 2.1978, Train Acc: 21.08% | Test Loss: 2.1889, Test Acc: 21.04% | Best Acc: 0.00%
Epoch [47/100] | Train Loss: 2.1957, Train Acc: 21.33% | Test Loss: 2.1876, Test Acc: 21.00% | Best Acc: 0.00%
Epoch [48/100] | Train Loss: 2.1948, Train Acc: 21.18% | Test Loss: 2.1863, Test Acc: 21.00% | Best Acc: 0.00%
Epoch [49/100] | Train Loss: 2.1932, Train Acc: 21.38% | Test Loss: 2.1842, Test Acc: 21.08% | Best Acc: 0.00%
Epoch [50/100] | Train Loss: 2.1913, Train Acc: 21.32% | Test Loss: 2.1826, Test Acc: 21.14% | Best Acc: 0.00%
Epoch [51/100] | Train Loss: 2.1896, Train Acc: 21.65% | Test Loss: 2.1813, Test Acc: 21.11% | Best Acc: 0.00%
Epoch [52/100] | Train Loss: 2.1884, Train Acc: 21.62% | Test Loss: 2.1794, Test Acc: 21.24% | Best Acc: 0.00%
Epoch [53/100] | Train Loss: 2.1876, Train Acc: 21.39% | Test Loss: 2.1784, Test Acc: 21.24% | Best Acc: 0.00%
Epoch [54/100] | Train Loss: 2.1862, Train Acc: 21.37% | Test Loss: 2.1770, Test Acc: 21.20% | Best Acc: 0.00%
Epoch [55/100] | Train Loss: 2.1850, Train Acc: 21.67% | Test Loss: 2.1755, Test Acc: 21.18% | Best Acc: 0.00%
Epoch [56/100] | Train Loss: 2.1838, Train Acc: 21.75% | Test Loss: 2.1745, Test Acc: 21.12% | Best Acc: 0.00%
Epoch [57/100] | Train Loss: 2.1821, Train Acc: 21.76% | Test Loss: 2.1729, Test Acc: 21.16% | Best Acc: 0.00%
Epoch [58/100] | Train Loss: 2.1808, Train Acc: 21.76% | Test Loss: 2.1716, Test Acc: 21.16% | Best Acc: 0.00%
Epoch [59/100] | Train Loss: 2.1798, Train Acc: 21.87% | Test Loss: 2.1701, Test Acc: 21.26% | Best Acc: 0.00%
Epoch [60/100] | Train Loss: 2.1790, Train Acc: 21.83% | Test Loss: 2.1694, Test Acc: 21.22% | Best Acc: 0.00%
Epoch [61/100] | Train Loss: 2.1781, Train Acc: 21.81% | Test Loss: 2.1680, Test Acc: 21.21% | Best Acc: 0.00%
Epoch [62/100] | Train Loss: 2.1768, Train Acc: 21.87% | Test Loss: 2.1670, Test Acc: 21.25% | Best Acc: 0.00%
Epoch [63/100] | Train Loss: 2.1758, Train Acc: 21.89% | Test Loss: 2.1664, Test Acc: 21.21% | Best Acc: 0.00%
Epoch [64/100] | Train Loss: 2.1754, Train Acc: 21.96% | Test Loss: 2.1655, Test Acc: 21.21% | Best Acc: 0.00%
Epoch [65/100] | Train Loss: 2.1739, Train Acc: 22.05% | Test Loss: 2.1643, Test Acc: 21.29% | Best Acc: 0.00%
Epoch [66/100] | Train Loss: 2.1735, Train Acc: 21.83% | Test Loss: 2.1637, Test Acc: 21.28% | Best Acc: 0.00%
Epoch [67/100] | Train Loss: 2.1726, Train Acc: 21.97% | Test Loss: 2.1626, Test Acc: 21.32% | Best Acc: 0.00%
Epoch [68/100] | Train Loss: 2.1719, Train Acc: 22.15% | Test Loss: 2.1620, Test Acc: 21.32% | Best Acc: 0.00%
Epoch [69/100] | Train Loss: 2.1714, Train Acc: 22.17% | Test Loss: 2.1611, Test Acc: 21.41% | Best Acc: 0.00%
Epoch [70/100] | Train Loss: 2.1702, Train Acc: 22.18% | Test Loss: 2.1605, Test Acc: 21.29% | Best Acc: 0.00%
Epoch [71/100] | Train Loss: 2.1706, Train Acc: 22.03% | Test Loss: 2.1598, Test Acc: 21.30% | Best Acc: 0.00%
Epoch [72/100] | Train Loss: 2.1700, Train Acc: 22.08% | Test Loss: 2.1595, Test Acc: 21.25% | Best Acc: 0.00%
Epoch [73/100] | Train Loss: 2.1689, Train Acc: 22.06% | Test Loss: 2.1591, Test Acc: 21.26% | Best Acc: 0.00%
Epoch [74/100] | Train Loss: 2.1682, Train Acc: 22.03% | Test Loss: 2.1583, Test Acc: 21.30% | Best Acc: 0.00%
Epoch [75/100] | Train Loss: 2.1678, Train Acc: 22.14% | Test Loss: 2.1579, Test Acc: 21.27% | Best Acc: 0.00%
Epoch [76/100] | Train Loss: 2.1677, Train Acc: 22.10% | Test Loss: 2.1575, Test Acc: 21.31% | Best Acc: 0.00%
Epoch [77/100] | Train Loss: 2.1671, Train Acc: 22.03% | Test Loss: 2.1567, Test Acc: 21.33% | Best Acc: 0.00%
Epoch [78/100] | Train Loss: 2.1669, Train Acc: 22.02% | Test Loss: 2.1570, Test Acc: 21.26% | Best Acc: 0.00%
Epoch [79/100] | Train Loss: 2.1663, Train Acc: 22.19% | Test Loss: 2.1563, Test Acc: 21.27% | Best Acc: 0.00%
Epoch [80/100] | Train Loss: 2.1665, Train Acc: 22.24% | Test Loss: 2.1560, Test Acc: 21.27% | Best Acc: 0.00%
Epoch [81/100] | Train Loss: 2.1662, Train Acc: 22.18% | Test Loss: 2.1555, Test Acc: 21.24% | Best Acc: 0.00%
Epoch [82/100] | Train Loss: 2.1654, Train Acc: 22.19% | Test Loss: 2.1551, Test Acc: 21.34% | Best Acc: 0.00%
Epoch [83/100] | Train Loss: 2.1654, Train Acc: 22.19% | Test Loss: 2.1549, Test Acc: 21.38% | Best Acc: 0.00%
Epoch [84/100] | Train Loss: 2.1651, Train Acc: 22.16% | Test Loss: 2.1546, Test Acc: 21.28% | Best Acc: 0.00%
Epoch [85/100] | Train Loss: 2.1645, Train Acc: 22.15% | Test Loss: 2.1549, Test Acc: 21.31% | Best Acc: 0.00%
Epoch [86/100] | Train Loss: 2.1649, Train Acc: 22.18% | Test Loss: 2.1547, Test Acc: 21.30% | Best Acc: 0.00%
Epoch [87/100] | Train Loss: 2.1651, Train Acc: 22.36% | Test Loss: 2.1544, Test Acc: 21.34% | Best Acc: 0.00%
Epoch [88/100] | Train Loss: 2.1645, Train Acc: 22.16% | Test Loss: 2.1538, Test Acc: 21.36% | Best Acc: 0.00%
Epoch [89/100] | Train Loss: 2.1644, Train Acc: 22.10% | Test Loss: 2.1541, Test Acc: 21.32% | Best Acc: 0.00%
