Using device: cuda
Epoch [1/100] | Train Loss: 2.3605, Train Acc: 10.36% | Test Loss: 2.3172, Test Acc: 10.70% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.3543, Train Acc: 10.55% | Test Loss: 2.3421, Test Acc: 10.73% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.3483, Train Acc: 10.77% | Test Loss: 2.3376, Test Acc: 11.15% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.3427, Train Acc: 11.22% | Test Loss: 2.3321, Test Acc: 11.48% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.3375, Train Acc: 11.64% | Test Loss: 2.3274, Test Acc: 11.95% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.3327, Train Acc: 12.12% | Test Loss: 2.3230, Test Acc: 12.42% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.3278, Train Acc: 12.38% | Test Loss: 2.3187, Test Acc: 13.17% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.3237, Train Acc: 12.90% | Test Loss: 2.3146, Test Acc: 13.70% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.3190, Train Acc: 13.30% | Test Loss: 2.3107, Test Acc: 14.31% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.3150, Train Acc: 13.85% | Test Loss: 2.3068, Test Acc: 14.68% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.3110, Train Acc: 14.10% | Test Loss: 2.3032, Test Acc: 15.10% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.3074, Train Acc: 14.45% | Test Loss: 2.2998, Test Acc: 15.38% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.3038, Train Acc: 14.67% | Test Loss: 2.2965, Test Acc: 15.86% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.3004, Train Acc: 14.89% | Test Loss: 2.2932, Test Acc: 16.19% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.2975, Train Acc: 15.14% | Test Loss: 2.2901, Test Acc: 16.42% | Best Acc: 0.00%
