Using device: cuda
Epoch [1/100] | Train Loss: 2.0763, Train Acc: 25.43% | Test Loss: 2.0108, Test Acc: 21.46% | Best Acc: 21.46%
Epoch [2/100] | Train Loss: 1.8155, Train Acc: 35.43% | Test Loss: 1.7123, Test Acc: 37.77% | Best Acc: 37.77%
Epoch [3/100] | Train Loss: 1.6814, Train Acc: 39.90% | Test Loss: 2.7683, Test Acc: 20.32% | Best Acc: 37.77%
Epoch [4/100] | Train Loss: 1.5856, Train Acc: 43.22% | Test Loss: 1.5349, Test Acc: 44.78% | Best Acc: 44.78%
Epoch [5/100] | Train Loss: 1.5023, Train Acc: 46.25% | Test Loss: 1.5588, Test Acc: 43.75% | Best Acc: 44.78%
Epoch [6/100] | Train Loss: 1.4429, Train Acc: 48.21% | Test Loss: 1.4114, Test Acc: 47.60% | Best Acc: 47.60%
Epoch [7/100] | Train Loss: 1.3848, Train Acc: 50.70% | Test Loss: 1.4734, Test Acc: 45.08% | Best Acc: 47.60%
Epoch [8/100] | Train Loss: 1.3358, Train Acc: 52.20% | Test Loss: 1.4817, Test Acc: 46.43% | Best Acc: 47.60%
Epoch [9/100] | Train Loss: 1.2918, Train Acc: 53.97% | Test Loss: 1.3416, Test Acc: 50.87% | Best Acc: 50.87%
Epoch [10/100] | Train Loss: 1.2577, Train Acc: 55.37% | Test Loss: 1.3657, Test Acc: 51.39% | Best Acc: 51.39%
Epoch [11/100] | Train Loss: 1.2183, Train Acc: 56.96% | Test Loss: 1.4650, Test Acc: 48.01% | Best Acc: 51.39%
Epoch [12/100] | Train Loss: 1.1851, Train Acc: 57.85% | Test Loss: 1.5434, Test Acc: 47.70% | Best Acc: 51.39%
Epoch [13/100] | Train Loss: 1.1562, Train Acc: 58.83% | Test Loss: 1.7500, Test Acc: 43.43% | Best Acc: 51.39%
Epoch [14/100] | Train Loss: 1.1280, Train Acc: 60.03% | Test Loss: 1.7804, Test Acc: 43.37% | Best Acc: 51.39%
Epoch [15/100] | Train Loss: 1.1090, Train Acc: 60.55% | Test Loss: 1.5145, Test Acc: 50.16% | Best Acc: 51.39%
Epoch [16/100] | Train Loss: 1.0737, Train Acc: 61.86% | Test Loss: 1.4086, Test Acc: 49.81% | Best Acc: 51.39%
Epoch [17/100] | Train Loss: 1.0578, Train Acc: 62.64% | Test Loss: 1.0976, Test Acc: 60.76% | Best Acc: 60.76%
Epoch [18/100] | Train Loss: 1.0360, Train Acc: 63.21% | Test Loss: 1.3223, Test Acc: 53.40% | Best Acc: 60.76%
Epoch [19/100] | Train Loss: 1.0115, Train Acc: 64.33% | Test Loss: 1.5487, Test Acc: 50.54% | Best Acc: 60.76%
Epoch [20/100] | Train Loss: 0.9968, Train Acc: 64.63% | Test Loss: 1.4943, Test Acc: 48.35% | Best Acc: 60.76%
Epoch [21/100] | Train Loss: 0.9731, Train Acc: 65.52% | Test Loss: 1.2016, Test Acc: 58.19% | Best Acc: 60.76%
Epoch [22/100] | Train Loss: 0.9513, Train Acc: 66.50% | Test Loss: 2.0750, Test Acc: 42.27% | Best Acc: 60.76%
Epoch [23/100] | Train Loss: 0.9338, Train Acc: 67.02% | Test Loss: 1.4562, Test Acc: 54.04% | Best Acc: 60.76%
Epoch [24/100] | Train Loss: 0.9208, Train Acc: 67.66% | Test Loss: 0.9856, Test Acc: 64.67% | Best Acc: 64.67%
Epoch [25/100] | Train Loss: 0.9079, Train Acc: 68.04% | Test Loss: 1.5088, Test Acc: 50.92% | Best Acc: 64.67%
Epoch [26/100] | Train Loss: 0.8830, Train Acc: 68.97% | Test Loss: 1.0848, Test Acc: 61.96% | Best Acc: 64.67%
Epoch [27/100] | Train Loss: 0.8655, Train Acc: 69.55% | Test Loss: 0.9213, Test Acc: 67.26% | Best Acc: 67.26%
Epoch [28/100] | Train Loss: 0.8576, Train Acc: 69.99% | Test Loss: 1.0672, Test Acc: 61.71% | Best Acc: 67.26%
Epoch [29/100] | Train Loss: 0.8333, Train Acc: 71.00% | Test Loss: 0.9452, Test Acc: 66.70% | Best Acc: 67.26%
