Using device: cuda
Epoch [1/100] | Train Loss: 2.3140, Train Acc: 11.77% | Test Loss: 2.2864, Test Acc: 15.24% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.2868, Train Acc: 13.57% | Test Loss: 2.2683, Test Acc: 15.92% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.2631, Train Acc: 16.25% | Test Loss: 2.2450, Test Acc: 18.45% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.2422, Train Acc: 18.51% | Test Loss: 2.2248, Test Acc: 20.77% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.2231, Train Acc: 20.86% | Test Loss: 2.2054, Test Acc: 22.17% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.2058, Train Acc: 22.61% | Test Loss: 2.1866, Test Acc: 23.57% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.1893, Train Acc: 23.71% | Test Loss: 2.1698, Test Acc: 24.27% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.1741, Train Acc: 24.62% | Test Loss: 2.1543, Test Acc: 24.93% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.1599, Train Acc: 25.23% | Test Loss: 2.1402, Test Acc: 25.69% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.1472, Train Acc: 25.64% | Test Loss: 2.1266, Test Acc: 26.01% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.1346, Train Acc: 26.01% | Test Loss: 2.1142, Test Acc: 26.28% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.1222, Train Acc: 26.39% | Test Loss: 2.1010, Test Acc: 26.43% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.1106, Train Acc: 26.77% | Test Loss: 2.0900, Test Acc: 26.51% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.0994, Train Acc: 27.24% | Test Loss: 2.0780, Test Acc: 27.04% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.0883, Train Acc: 27.39% | Test Loss: 2.0665, Test Acc: 27.16% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 2.0780, Train Acc: 27.76% | Test Loss: 2.0559, Test Acc: 27.48% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 2.0666, Train Acc: 28.32% | Test Loss: 2.0448, Test Acc: 28.04% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 2.0567, Train Acc: 28.60% | Test Loss: 2.0352, Test Acc: 28.35% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 2.0459, Train Acc: 28.88% | Test Loss: 2.0244, Test Acc: 28.69% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 2.0368, Train Acc: 29.27% | Test Loss: 2.0145, Test Acc: 28.84% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 2.0274, Train Acc: 29.37% | Test Loss: 2.0053, Test Acc: 29.00% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 2.0175, Train Acc: 29.86% | Test Loss: 1.9959, Test Acc: 29.16% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 2.0090, Train Acc: 30.00% | Test Loss: 1.9869, Test Acc: 29.63% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 2.0004, Train Acc: 30.34% | Test Loss: 1.9780, Test Acc: 29.71% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 1.9914, Train Acc: 30.66% | Test Loss: 1.9701, Test Acc: 30.06% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 1.9828, Train Acc: 30.85% | Test Loss: 1.9614, Test Acc: 30.31% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 1.9756, Train Acc: 30.77% | Test Loss: 1.9536, Test Acc: 30.30% | Best Acc: 0.00%
Epoch [28/100] | Train Loss: 1.9683, Train Acc: 31.10% | Test Loss: 1.9457, Test Acc: 30.54% | Best Acc: 0.00%
Epoch [29/100] | Train Loss: 1.9603, Train Acc: 31.26% | Test Loss: 1.9384, Test Acc: 30.63% | Best Acc: 0.00%
Epoch [30/100] | Train Loss: 1.9526, Train Acc: 31.34% | Test Loss: 1.9312, Test Acc: 30.84% | Best Acc: 0.00%
Epoch [31/100] | Train Loss: 1.9458, Train Acc: 31.70% | Test Loss: 1.9235, Test Acc: 30.98% | Best Acc: 0.00%
Epoch [32/100] | Train Loss: 1.9393, Train Acc: 31.66% | Test Loss: 1.9167, Test Acc: 31.15% | Best Acc: 0.00%
Epoch [33/100] | Train Loss: 1.9322, Train Acc: 31.65% | Test Loss: 1.9109, Test Acc: 31.51% | Best Acc: 0.00%
Epoch [34/100] | Train Loss: 1.9252, Train Acc: 31.95% | Test Loss: 1.9032, Test Acc: 31.49% | Best Acc: 0.00%
Epoch [35/100] | Train Loss: 1.9190, Train Acc: 32.02% | Test Loss: 1.8978, Test Acc: 31.81% | Best Acc: 0.00%
Epoch [36/100] | Train Loss: 1.9123, Train Acc: 32.49% | Test Loss: 1.8911, Test Acc: 31.94% | Best Acc: 0.00%
Epoch [37/100] | Train Loss: 1.9069, Train Acc: 32.23% | Test Loss: 1.8853, Test Acc: 31.90% | Best Acc: 0.00%
Epoch [38/100] | Train Loss: 1.9011, Train Acc: 32.30% | Test Loss: 1.8784, Test Acc: 32.27% | Best Acc: 0.00%
Epoch [39/100] | Train Loss: 1.8950, Train Acc: 32.75% | Test Loss: 1.8732, Test Acc: 32.35% | Best Acc: 0.00%
Epoch [40/100] | Train Loss: 1.8898, Train Acc: 32.69% | Test Loss: 1.8677, Test Acc: 32.55% | Best Acc: 0.00%
Epoch [41/100] | Train Loss: 1.8835, Train Acc: 32.91% | Test Loss: 1.8626, Test Acc: 32.57% | Best Acc: 0.00%
Epoch [42/100] | Train Loss: 1.8775, Train Acc: 33.16% | Test Loss: 1.8556, Test Acc: 32.78% | Best Acc: 0.00%
Epoch [43/100] | Train Loss: 1.8732, Train Acc: 33.04% | Test Loss: 1.8522, Test Acc: 32.82% | Best Acc: 0.00%
Epoch [44/100] | Train Loss: 1.8677, Train Acc: 33.35% | Test Loss: 1.8461, Test Acc: 33.17% | Best Acc: 0.00%
Epoch [45/100] | Train Loss: 1.8633, Train Acc: 33.40% | Test Loss: 1.8404, Test Acc: 33.28% | Best Acc: 0.00%
Epoch [46/100] | Train Loss: 1.8573, Train Acc: 33.53% | Test Loss: 1.8363, Test Acc: 33.39% | Best Acc: 0.00%
Epoch [47/100] | Train Loss: 1.8530, Train Acc: 33.74% | Test Loss: 1.8308, Test Acc: 33.68% | Best Acc: 0.00%
Epoch [48/100] | Train Loss: 1.8485, Train Acc: 33.81% | Test Loss: 1.8253, Test Acc: 33.78% | Best Acc: 0.00%
Epoch [49/100] | Train Loss: 1.8434, Train Acc: 33.94% | Test Loss: 1.8209, Test Acc: 33.86% | Best Acc: 0.00%
Epoch [50/100] | Train Loss: 1.8388, Train Acc: 34.01% | Test Loss: 1.8168, Test Acc: 33.99% | Best Acc: 0.00%
Epoch [51/100] | Train Loss: 1.8354, Train Acc: 34.27% | Test Loss: 1.8118, Test Acc: 34.00% | Best Acc: 0.00%
Epoch [52/100] | Train Loss: 1.8294, Train Acc: 34.28% | Test Loss: 1.8086, Test Acc: 34.10% | Best Acc: 0.00%
Epoch [53/100] | Train Loss: 1.8261, Train Acc: 34.42% | Test Loss: 1.8036, Test Acc: 34.13% | Best Acc: 0.00%
Epoch [54/100] | Train Loss: 1.8210, Train Acc: 34.48% | Test Loss: 1.7987, Test Acc: 34.37% | Best Acc: 0.00%
Epoch [55/100] | Train Loss: 1.8178, Train Acc: 34.44% | Test Loss: 1.7948, Test Acc: 34.61% | Best Acc: 0.00%
Epoch [56/100] | Train Loss: 1.8129, Train Acc: 34.78% | Test Loss: 1.7912, Test Acc: 34.59% | Best Acc: 0.00%
Epoch [57/100] | Train Loss: 1.8108, Train Acc: 34.62% | Test Loss: 1.7877, Test Acc: 34.78% | Best Acc: 0.00%
Epoch [58/100] | Train Loss: 1.8065, Train Acc: 34.94% | Test Loss: 1.7833, Test Acc: 35.06% | Best Acc: 0.00%
Epoch [59/100] | Train Loss: 1.8036, Train Acc: 34.85% | Test Loss: 1.7800, Test Acc: 35.13% | Best Acc: 0.00%
Epoch [60/100] | Train Loss: 1.8003, Train Acc: 35.00% | Test Loss: 1.7776, Test Acc: 35.11% | Best Acc: 0.00%
Epoch [61/100] | Train Loss: 1.7964, Train Acc: 35.27% | Test Loss: 1.7740, Test Acc: 35.11% | Best Acc: 0.00%
Epoch [62/100] | Train Loss: 1.7936, Train Acc: 35.23% | Test Loss: 1.7712, Test Acc: 35.36% | Best Acc: 0.00%
Epoch [63/100] | Train Loss: 1.7911, Train Acc: 35.14% | Test Loss: 1.7682, Test Acc: 35.46% | Best Acc: 0.00%
Epoch [64/100] | Train Loss: 1.7882, Train Acc: 35.37% | Test Loss: 1.7651, Test Acc: 35.58% | Best Acc: 0.00%
Epoch [65/100] | Train Loss: 1.7846, Train Acc: 35.38% | Test Loss: 1.7622, Test Acc: 35.63% | Best Acc: 0.00%
Epoch [66/100] | Train Loss: 1.7824, Train Acc: 35.56% | Test Loss: 1.7595, Test Acc: 35.73% | Best Acc: 0.00%
Epoch [67/100] | Train Loss: 1.7800, Train Acc: 35.59% | Test Loss: 1.7576, Test Acc: 35.82% | Best Acc: 0.00%
Epoch [68/100] | Train Loss: 1.7779, Train Acc: 35.72% | Test Loss: 1.7545, Test Acc: 35.86% | Best Acc: 0.00%
Epoch [69/100] | Train Loss: 1.7754, Train Acc: 35.79% | Test Loss: 1.7532, Test Acc: 35.85% | Best Acc: 0.00%
Epoch [70/100] | Train Loss: 1.7736, Train Acc: 35.96% | Test Loss: 1.7510, Test Acc: 35.89% | Best Acc: 0.00%
Epoch [71/100] | Train Loss: 1.7719, Train Acc: 35.97% | Test Loss: 1.7497, Test Acc: 35.90% | Best Acc: 0.00%
Epoch [72/100] | Train Loss: 1.7693, Train Acc: 35.99% | Test Loss: 1.7462, Test Acc: 36.02% | Best Acc: 0.00%
Epoch [73/100] | Train Loss: 1.7678, Train Acc: 35.81% | Test Loss: 1.7450, Test Acc: 36.05% | Best Acc: 0.00%
Epoch [74/100] | Train Loss: 1.7670, Train Acc: 36.01% | Test Loss: 1.7448, Test Acc: 36.10% | Best Acc: 0.00%
Epoch [75/100] | Train Loss: 1.7653, Train Acc: 36.05% | Test Loss: 1.7426, Test Acc: 36.27% | Best Acc: 0.00%
Epoch [76/100] | Train Loss: 1.7632, Train Acc: 36.05% | Test Loss: 1.7412, Test Acc: 36.18% | Best Acc: 0.00%
