Using device: cuda
Epoch [1/100] | Train Loss: 2.2652, Train Acc: 13.94% | Test Loss: 2.2298, Test Acc: 19.00% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.0063, Train Acc: 24.85% | Test Loss: 2.2482, Test Acc: 15.90% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 1.8300, Train Acc: 31.08% | Test Loss: 1.9471, Test Acc: 27.55% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 1.7247, Train Acc: 34.41% | Test Loss: 1.6412, Test Acc: 37.97% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 1.6433, Train Acc: 37.77% | Test Loss: 1.6979, Test Acc: 35.41% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 1.5882, Train Acc: 40.44% | Test Loss: 1.6771, Test Acc: 35.50% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 1.5344, Train Acc: 42.78% | Test Loss: 1.8751, Test Acc: 33.97% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 1.4812, Train Acc: 45.10% | Test Loss: 1.5015, Test Acc: 44.57% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 1.4353, Train Acc: 46.88% | Test Loss: 1.6093, Test Acc: 38.80% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 1.3851, Train Acc: 49.25% | Test Loss: 1.9463, Test Acc: 33.98% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 1.3488, Train Acc: 50.73% | Test Loss: 1.3608, Test Acc: 50.21% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 1.3042, Train Acc: 52.66% | Test Loss: 1.3940, Test Acc: 48.32% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 1.2736, Train Acc: 54.14% | Test Loss: 1.4495, Test Acc: 47.51% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 1.2474, Train Acc: 54.78% | Test Loss: 1.5237, Test Acc: 47.60% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 1.2140, Train Acc: 56.36% | Test Loss: 1.3291, Test Acc: 51.45% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 1.1911, Train Acc: 56.98% | Test Loss: 1.4901, Test Acc: 47.11% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: nan, Train Acc: 53.63% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: nan, Train Acc: 10.00% | Test Loss: nan, Test Acc: 10.00% | Best Acc: 0.00%
