Using device: cuda
Epoch [1/100] | Train Loss: 2.3027, Train Acc: 12.42% | Test Loss: 2.2902, Test Acc: 11.84% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.2718, Train Acc: 14.70% | Test Loss: 2.2537, Test Acc: 15.15% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.2466, Train Acc: 16.88% | Test Loss: 2.2285, Test Acc: 17.28% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.2233, Train Acc: 19.61% | Test Loss: 2.2050, Test Acc: 20.94% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.2010, Train Acc: 22.55% | Test Loss: 2.1820, Test Acc: 23.48% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.1792, Train Acc: 24.46% | Test Loss: 2.1590, Test Acc: 24.38% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.1575, Train Acc: 25.83% | Test Loss: 2.1367, Test Acc: 24.95% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.1359, Train Acc: 26.50% | Test Loss: 2.1140, Test Acc: 25.69% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.1151, Train Acc: 27.02% | Test Loss: 2.0926, Test Acc: 26.11% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.0950, Train Acc: 27.68% | Test Loss: 2.0720, Test Acc: 26.53% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.0766, Train Acc: 28.09% | Test Loss: 2.0525, Test Acc: 26.86% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.0584, Train Acc: 28.63% | Test Loss: 2.0344, Test Acc: 27.40% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.0411, Train Acc: 28.70% | Test Loss: 2.0179, Test Acc: 27.95% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.0251, Train Acc: 29.05% | Test Loss: 2.0010, Test Acc: 28.31% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.0099, Train Acc: 29.64% | Test Loss: 1.9857, Test Acc: 28.84% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 1.9959, Train Acc: 29.94% | Test Loss: 1.9713, Test Acc: 29.18% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 1.9813, Train Acc: 30.40% | Test Loss: 1.9560, Test Acc: 29.71% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 1.9682, Train Acc: 30.66% | Test Loss: 1.9436, Test Acc: 30.07% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 1.9551, Train Acc: 31.27% | Test Loss: 1.9297, Test Acc: 30.59% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 1.9422, Train Acc: 31.32% | Test Loss: 1.9178, Test Acc: 30.88% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 1.9305, Train Acc: 31.94% | Test Loss: 1.9051, Test Acc: 31.26% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 1.9183, Train Acc: 32.09% | Test Loss: 1.8926, Test Acc: 31.55% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 1.9061, Train Acc: 32.55% | Test Loss: 1.8808, Test Acc: 31.95% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 1.8950, Train Acc: 32.94% | Test Loss: 1.8683, Test Acc: 32.72% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 1.8844, Train Acc: 33.15% | Test Loss: 1.8583, Test Acc: 32.85% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 1.8741, Train Acc: 33.32% | Test Loss: 1.8458, Test Acc: 33.51% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 1.8632, Train Acc: 33.73% | Test Loss: 1.8341, Test Acc: 33.95% | Best Acc: 0.00%
Epoch [28/100] | Train Loss: 1.8521, Train Acc: 34.34% | Test Loss: 1.8250, Test Acc: 34.07% | Best Acc: 0.00%
Epoch [29/100] | Train Loss: 1.8423, Train Acc: 34.42% | Test Loss: 1.8134, Test Acc: 34.37% | Best Acc: 0.00%
Epoch [30/100] | Train Loss: 1.8322, Train Acc: 34.69% | Test Loss: 1.8022, Test Acc: 34.88% | Best Acc: 0.00%
Epoch [31/100] | Train Loss: 1.8213, Train Acc: 34.97% | Test Loss: 1.7910, Test Acc: 35.01% | Best Acc: 0.00%
Epoch [32/100] | Train Loss: 1.8110, Train Acc: 35.28% | Test Loss: 1.7818, Test Acc: 35.50% | Best Acc: 0.00%
Epoch [33/100] | Train Loss: 1.8019, Train Acc: 35.72% | Test Loss: 1.7717, Test Acc: 35.93% | Best Acc: 0.00%
Epoch [34/100] | Train Loss: 1.7918, Train Acc: 35.93% | Test Loss: 1.7623, Test Acc: 36.15% | Best Acc: 0.00%
Epoch [35/100] | Train Loss: 1.7842, Train Acc: 35.88% | Test Loss: 1.7530, Test Acc: 36.40% | Best Acc: 0.00%
Epoch [36/100] | Train Loss: 1.7745, Train Acc: 36.31% | Test Loss: 1.7458, Test Acc: 36.46% | Best Acc: 0.00%
Epoch [37/100] | Train Loss: 1.7666, Train Acc: 36.54% | Test Loss: 1.7367, Test Acc: 36.88% | Best Acc: 0.00%
Epoch [38/100] | Train Loss: 1.7588, Train Acc: 36.76% | Test Loss: 1.7273, Test Acc: 37.21% | Best Acc: 0.00%
Epoch [39/100] | Train Loss: 1.7505, Train Acc: 36.94% | Test Loss: 1.7213, Test Acc: 37.24% | Best Acc: 0.00%
Epoch [40/100] | Train Loss: 1.7426, Train Acc: 37.02% | Test Loss: 1.7131, Test Acc: 37.75% | Best Acc: 0.00%
Epoch [41/100] | Train Loss: 1.7360, Train Acc: 37.39% | Test Loss: 1.7055, Test Acc: 37.91% | Best Acc: 0.00%
Epoch [42/100] | Train Loss: 1.7284, Train Acc: 37.34% | Test Loss: 1.6985, Test Acc: 38.05% | Best Acc: 0.00%
Epoch [43/100] | Train Loss: 1.7235, Train Acc: 37.44% | Test Loss: 1.6953, Test Acc: 38.00% | Best Acc: 0.00%
Epoch [44/100] | Train Loss: 1.7172, Train Acc: 37.70% | Test Loss: 1.6861, Test Acc: 38.33% | Best Acc: 0.00%
Epoch [45/100] | Train Loss: 1.7097, Train Acc: 37.78% | Test Loss: 1.6812, Test Acc: 38.39% | Best Acc: 0.00%
Epoch [46/100] | Train Loss: 1.7040, Train Acc: 37.91% | Test Loss: 1.6754, Test Acc: 38.45% | Best Acc: 0.00%
Epoch [47/100] | Train Loss: 1.6995, Train Acc: 38.15% | Test Loss: 1.6694, Test Acc: 38.58% | Best Acc: 0.00%
Epoch [48/100] | Train Loss: 1.6936, Train Acc: 38.39% | Test Loss: 1.6657, Test Acc: 38.75% | Best Acc: 0.00%
Epoch [49/100] | Train Loss: 1.6892, Train Acc: 38.40% | Test Loss: 1.6586, Test Acc: 38.86% | Best Acc: 0.00%
Epoch [50/100] | Train Loss: 1.6852, Train Acc: 38.62% | Test Loss: 1.6540, Test Acc: 39.17% | Best Acc: 0.00%
Epoch [51/100] | Train Loss: 1.6804, Train Acc: 38.59% | Test Loss: 1.6496, Test Acc: 39.09% | Best Acc: 0.00%
Epoch [52/100] | Train Loss: 1.6758, Train Acc: 38.75% | Test Loss: 1.6445, Test Acc: 39.43% | Best Acc: 0.00%
Epoch [53/100] | Train Loss: 1.6713, Train Acc: 38.91% | Test Loss: 1.6414, Test Acc: 39.33% | Best Acc: 0.00%
Epoch [54/100] | Train Loss: 1.6665, Train Acc: 38.94% | Test Loss: 1.6376, Test Acc: 39.54% | Best Acc: 0.00%
Epoch [55/100] | Train Loss: 1.6635, Train Acc: 38.96% | Test Loss: 1.6355, Test Acc: 39.44% | Best Acc: 0.00%
Epoch [56/100] | Train Loss: 1.6592, Train Acc: 39.27% | Test Loss: 1.6307, Test Acc: 39.60% | Best Acc: 0.00%
Epoch [57/100] | Train Loss: 1.6567, Train Acc: 39.43% | Test Loss: 1.6260, Test Acc: 39.99% | Best Acc: 0.00%
Epoch [58/100] | Train Loss: 1.6515, Train Acc: 39.41% | Test Loss: 1.6226, Test Acc: 40.02% | Best Acc: 0.00%
Epoch [59/100] | Train Loss: 1.6490, Train Acc: 39.34% | Test Loss: 1.6235, Test Acc: 39.83% | Best Acc: 0.00%
Epoch [60/100] | Train Loss: 1.6458, Train Acc: 39.62% | Test Loss: 1.6178, Test Acc: 40.08% | Best Acc: 0.00%
Epoch [61/100] | Train Loss: 1.6448, Train Acc: 39.64% | Test Loss: 1.6144, Test Acc: 40.28% | Best Acc: 0.00%
Epoch [62/100] | Train Loss: 1.6410, Train Acc: 39.72% | Test Loss: 1.6128, Test Acc: 40.30% | Best Acc: 0.00%
Epoch [63/100] | Train Loss: 1.6388, Train Acc: 39.85% | Test Loss: 1.6113, Test Acc: 40.16% | Best Acc: 0.00%
Epoch [64/100] | Train Loss: 1.6368, Train Acc: 40.09% | Test Loss: 1.6064, Test Acc: 40.60% | Best Acc: 0.00%
Epoch [65/100] | Train Loss: 1.6340, Train Acc: 39.79% | Test Loss: 1.6051, Test Acc: 40.62% | Best Acc: 0.00%
Epoch [66/100] | Train Loss: 1.6320, Train Acc: 39.82% | Test Loss: 1.6020, Test Acc: 40.51% | Best Acc: 0.00%
Epoch [67/100] | Train Loss: 1.6308, Train Acc: 39.94% | Test Loss: 1.6025, Test Acc: 40.61% | Best Acc: 0.00%
Epoch [68/100] | Train Loss: 1.6285, Train Acc: 40.10% | Test Loss: 1.5992, Test Acc: 40.87% | Best Acc: 0.00%
Epoch [69/100] | Train Loss: 1.6255, Train Acc: 40.11% | Test Loss: 1.5970, Test Acc: 40.83% | Best Acc: 0.00%
