Using device: cuda
Epoch [1/100] | Train Loss: 2.3020, Train Acc: 13.54% | Test Loss: 2.3118, Test Acc: 9.47% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.2997, Train Acc: 13.66% | Test Loss: 2.2980, Test Acc: 13.25% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.2972, Train Acc: 13.66% | Test Loss: 2.2958, Test Acc: 13.45% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.2949, Train Acc: 13.54% | Test Loss: 2.2934, Test Acc: 13.46% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.2934, Train Acc: 13.61% | Test Loss: 2.2914, Test Acc: 13.53% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.2911, Train Acc: 13.62% | Test Loss: 2.2893, Test Acc: 13.49% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.2887, Train Acc: 13.79% | Test Loss: 2.2872, Test Acc: 13.54% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.2873, Train Acc: 13.79% | Test Loss: 2.2853, Test Acc: 13.64% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.2851, Train Acc: 13.85% | Test Loss: 2.2834, Test Acc: 13.71% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.2835, Train Acc: 13.88% | Test Loss: 2.2815, Test Acc: 13.77% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.2817, Train Acc: 13.94% | Test Loss: 2.2796, Test Acc: 13.85% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.2798, Train Acc: 14.01% | Test Loss: 2.2777, Test Acc: 13.93% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.2782, Train Acc: 14.16% | Test Loss: 2.2758, Test Acc: 14.07% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.2769, Train Acc: 14.11% | Test Loss: 2.2741, Test Acc: 14.23% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.2746, Train Acc: 14.13% | Test Loss: 2.2723, Test Acc: 14.51% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 2.2734, Train Acc: 14.25% | Test Loss: 2.2705, Test Acc: 14.68% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 2.2717, Train Acc: 14.56% | Test Loss: 2.2688, Test Acc: 14.93% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 2.2698, Train Acc: 14.67% | Test Loss: 2.2671, Test Acc: 15.06% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 2.2686, Train Acc: 14.87% | Test Loss: 2.2654, Test Acc: 15.28% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 2.2670, Train Acc: 14.91% | Test Loss: 2.2638, Test Acc: 15.46% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 2.2657, Train Acc: 15.05% | Test Loss: 2.2620, Test Acc: 15.70% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 2.2638, Train Acc: 15.28% | Test Loss: 2.2605, Test Acc: 15.92% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 2.2624, Train Acc: 15.28% | Test Loss: 2.2589, Test Acc: 16.28% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 2.2614, Train Acc: 15.52% | Test Loss: 2.2574, Test Acc: 16.50% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 2.2596, Train Acc: 15.86% | Test Loss: 2.2558, Test Acc: 16.73% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 2.2582, Train Acc: 16.00% | Test Loss: 2.2543, Test Acc: 16.98% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 2.2571, Train Acc: 16.02% | Test Loss: 2.2528, Test Acc: 17.10% | Best Acc: 0.00%
