Using device: cuda
Epoch [1/100] | Train Loss: 2.3003, Train Acc: 18.65% | Test Loss: 2.1696, Test Acc: 17.77% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 1.9310, Train Acc: 25.92% | Test Loss: 3.0154, Test Acc: 9.91% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 1.8195, Train Acc: 30.43% | Test Loss: 2.1016, Test Acc: 23.04% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 1.7514, Train Acc: 33.17% | Test Loss: 1.8384, Test Acc: 32.07% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 1.6484, Train Acc: 37.24% | Test Loss: 2.3604, Test Acc: 26.13% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 1.5756, Train Acc: 40.51% | Test Loss: 1.9477, Test Acc: 35.82% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 1.5069, Train Acc: 42.97% | Test Loss: 3.6384, Test Acc: 21.24% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 1.4421, Train Acc: 46.08% | Test Loss: 1.7963, Test Acc: 37.97% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 1.3528, Train Acc: 49.64% | Test Loss: 5.0369, Test Acc: 15.22% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 1.2936, Train Acc: 51.85% | Test Loss: 1.6992, Test Acc: 36.13% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 1.2351, Train Acc: 54.25% | Test Loss: 1.8019, Test Acc: 41.14% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 1.1807, Train Acc: 56.74% | Test Loss: 2.4540, Test Acc: 34.48% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 1.1179, Train Acc: 58.94% | Test Loss: 1.8161, Test Acc: 39.51% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 1.0789, Train Acc: 60.68% | Test Loss: 1.3621, Test Acc: 51.98% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 1.0318, Train Acc: 62.49% | Test Loss: 1.7930, Test Acc: 45.49% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 0.9498, Train Acc: 65.75% | Test Loss: 7.7884, Test Acc: 13.83% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 0.9425, Train Acc: 66.15% | Test Loss: 4.3827, Test Acc: 27.80% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 0.8659, Train Acc: 68.74% | Test Loss: 1.6019, Test Acc: 48.16% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 0.8044, Train Acc: 71.36% | Test Loss: 1.7685, Test Acc: 49.26% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 0.8033, Train Acc: 71.59% | Test Loss: 2.9492, Test Acc: 32.92% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 0.7329, Train Acc: 73.94% | Test Loss: 2.6154, Test Acc: 44.87% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 0.7119, Train Acc: 75.02% | Test Loss: 1.0956, Test Acc: 64.96% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 0.6876, Train Acc: 75.72% | Test Loss: 2.3547, Test Acc: 44.73% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 0.6634, Train Acc: 76.94% | Test Loss: 1.4875, Test Acc: 55.60% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 0.6332, Train Acc: 78.05% | Test Loss: 2.3037, Test Acc: 42.77% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 0.5986, Train Acc: 79.21% | Test Loss: 1.1935, Test Acc: 60.25% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 0.5936, Train Acc: 79.45% | Test Loss: 1.6276, Test Acc: 53.70% | Best Acc: 0.00%
Epoch [28/100] | Train Loss: 0.7145, Train Acc: 75.39% | Test Loss: 0.8560, Test Acc: 69.44% | Best Acc: 0.00%
Epoch [29/100] | Train Loss: 0.5564, Train Acc: 80.74% | Test Loss: 2.0161, Test Acc: 49.88% | Best Acc: 0.00%
Epoch [30/100] | Train Loss: 0.5331, Train Acc: 81.55% | Test Loss: 1.6097, Test Acc: 55.93% | Best Acc: 0.00%
Epoch [31/100] | Train Loss: 0.5114, Train Acc: 82.05% | Test Loss: 0.9340, Test Acc: 70.02% | Best Acc: 0.00%
Epoch [32/100] | Train Loss: 0.4915, Train Acc: 82.96% | Test Loss: 0.8965, Test Acc: 71.94% | Best Acc: 0.00%
Epoch [33/100] | Train Loss: 0.4686, Train Acc: 83.79% | Test Loss: 1.1464, Test Acc: 65.59% | Best Acc: 0.00%
Epoch [34/100] | Train Loss: 0.4659, Train Acc: 83.85% | Test Loss: 0.7572, Test Acc: 76.00% | Best Acc: 0.00%
Epoch [35/100] | Train Loss: 0.4476, Train Acc: 84.59% | Test Loss: 2.1881, Test Acc: 49.83% | Best Acc: 0.00%
Epoch [36/100] | Train Loss: 0.4403, Train Acc: 84.79% | Test Loss: 1.5908, Test Acc: 64.36% | Best Acc: 0.00%
Epoch [37/100] | Train Loss: 0.4199, Train Acc: 85.44% | Test Loss: 1.0805, Test Acc: 67.78% | Best Acc: 0.00%
Epoch [38/100] | Train Loss: 0.4169, Train Acc: 85.54% | Test Loss: 1.4966, Test Acc: 60.02% | Best Acc: 0.00%
Epoch [39/100] | Train Loss: 0.3949, Train Acc: 86.38% | Test Loss: 0.8981, Test Acc: 73.63% | Best Acc: 0.00%
Epoch [40/100] | Train Loss: 0.3864, Train Acc: 86.80% | Test Loss: 0.6427, Test Acc: 78.68% | Best Acc: 0.00%
Epoch [41/100] | Train Loss: 0.3722, Train Acc: 87.15% | Test Loss: 1.3705, Test Acc: 64.26% | Best Acc: 0.00%
Epoch [42/100] | Train Loss: 0.3553, Train Acc: 87.83% | Test Loss: 1.1847, Test Acc: 66.62% | Best Acc: 0.00%
Epoch [43/100] | Train Loss: 0.3489, Train Acc: 87.86% | Test Loss: 1.2285, Test Acc: 65.12% | Best Acc: 0.00%
Epoch [44/100] | Train Loss: 0.3556, Train Acc: 87.63% | Test Loss: 1.0780, Test Acc: 64.62% | Best Acc: 0.00%
Epoch [45/100] | Train Loss: 0.3331, Train Acc: 88.50% | Test Loss: 0.8910, Test Acc: 74.80% | Best Acc: 0.00%
Epoch [46/100] | Train Loss: 0.3189, Train Acc: 89.07% | Test Loss: 1.4400, Test Acc: 63.38% | Best Acc: 0.00%
Epoch [47/100] | Train Loss: 0.3080, Train Acc: 89.52% | Test Loss: 1.8071, Test Acc: 57.74% | Best Acc: 0.00%
