Using device: cuda
Epoch [1/100] | Train Loss: 2.3185, Train Acc: 11.70% | Test Loss: 2.3013, Test Acc: 12.02% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.2977, Train Acc: 15.04% | Test Loss: 2.2853, Test Acc: 16.61% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.2791, Train Acc: 17.20% | Test Loss: 2.2665, Test Acc: 18.18% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.2622, Train Acc: 19.00% | Test Loss: 2.2492, Test Acc: 19.57% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.2460, Train Acc: 20.56% | Test Loss: 2.2327, Test Acc: 20.98% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.2310, Train Acc: 21.95% | Test Loss: 2.2170, Test Acc: 22.07% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.2163, Train Acc: 23.07% | Test Loss: 2.2016, Test Acc: 22.82% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.2027, Train Acc: 23.60% | Test Loss: 2.1869, Test Acc: 23.38% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.1891, Train Acc: 23.99% | Test Loss: 2.1722, Test Acc: 24.05% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.1754, Train Acc: 24.34% | Test Loss: 2.1580, Test Acc: 24.42% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.1621, Train Acc: 24.79% | Test Loss: 2.1439, Test Acc: 24.79% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.1490, Train Acc: 25.20% | Test Loss: 2.1297, Test Acc: 25.11% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.1369, Train Acc: 25.45% | Test Loss: 2.1165, Test Acc: 25.67% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.1244, Train Acc: 25.90% | Test Loss: 2.1045, Test Acc: 26.17% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.1135, Train Acc: 26.18% | Test Loss: 2.0920, Test Acc: 26.44% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 2.1013, Train Acc: 26.57% | Test Loss: 2.0808, Test Acc: 26.70% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 2.0908, Train Acc: 26.79% | Test Loss: 2.0687, Test Acc: 26.93% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 2.0811, Train Acc: 26.80% | Test Loss: 2.0580, Test Acc: 27.22% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 2.0699, Train Acc: 27.26% | Test Loss: 2.0482, Test Acc: 27.56% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 2.0608, Train Acc: 27.61% | Test Loss: 2.0369, Test Acc: 27.76% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 2.0514, Train Acc: 27.64% | Test Loss: 2.0286, Test Acc: 28.06% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 2.0422, Train Acc: 28.04% | Test Loss: 2.0191, Test Acc: 28.52% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 2.0335, Train Acc: 28.14% | Test Loss: 2.0101, Test Acc: 28.67% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 2.0251, Train Acc: 28.32% | Test Loss: 2.0020, Test Acc: 28.96% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 2.0161, Train Acc: 28.54% | Test Loss: 1.9927, Test Acc: 29.21% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 2.0088, Train Acc: 28.55% | Test Loss: 1.9850, Test Acc: 29.28% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 2.0019, Train Acc: 28.90% | Test Loss: 1.9774, Test Acc: 29.75% | Best Acc: 0.00%
Epoch [28/100] | Train Loss: 1.9938, Train Acc: 28.99% | Test Loss: 1.9699, Test Acc: 29.88% | Best Acc: 0.00%
Epoch [29/100] | Train Loss: 1.9867, Train Acc: 29.46% | Test Loss: 1.9617, Test Acc: 30.06% | Best Acc: 0.00%
Epoch [30/100] | Train Loss: 1.9796, Train Acc: 29.44% | Test Loss: 1.9545, Test Acc: 30.11% | Best Acc: 0.00%
Epoch [31/100] | Train Loss: 1.9733, Train Acc: 29.64% | Test Loss: 1.9472, Test Acc: 30.31% | Best Acc: 0.00%
Epoch [32/100] | Train Loss: 1.9662, Train Acc: 29.75% | Test Loss: 1.9402, Test Acc: 30.54% | Best Acc: 0.00%
Epoch [33/100] | Train Loss: 1.9595, Train Acc: 30.23% | Test Loss: 1.9332, Test Acc: 30.74% | Best Acc: 0.00%
Epoch [34/100] | Train Loss: 1.9535, Train Acc: 30.08% | Test Loss: 1.9270, Test Acc: 30.90% | Best Acc: 0.00%
Epoch [35/100] | Train Loss: 1.9469, Train Acc: 30.33% | Test Loss: 1.9220, Test Acc: 31.00% | Best Acc: 0.00%
Epoch [36/100] | Train Loss: 1.9407, Train Acc: 30.44% | Test Loss: 1.9152, Test Acc: 31.18% | Best Acc: 0.00%
Epoch [37/100] | Train Loss: 1.9351, Train Acc: 30.66% | Test Loss: 1.9097, Test Acc: 31.39% | Best Acc: 0.00%
Epoch [38/100] | Train Loss: 1.9293, Train Acc: 30.81% | Test Loss: 1.9028, Test Acc: 31.41% | Best Acc: 0.00%
Epoch [39/100] | Train Loss: 1.9232, Train Acc: 31.07% | Test Loss: 1.8977, Test Acc: 31.72% | Best Acc: 0.00%
Epoch [40/100] | Train Loss: 1.9179, Train Acc: 31.29% | Test Loss: 1.8919, Test Acc: 31.77% | Best Acc: 0.00%
Epoch [41/100] | Train Loss: 1.9135, Train Acc: 31.28% | Test Loss: 1.8867, Test Acc: 31.90% | Best Acc: 0.00%
Epoch [42/100] | Train Loss: 1.9084, Train Acc: 31.65% | Test Loss: 1.8815, Test Acc: 32.07% | Best Acc: 0.00%
Epoch [43/100] | Train Loss: 1.9030, Train Acc: 31.57% | Test Loss: 1.8776, Test Acc: 32.22% | Best Acc: 0.00%
Epoch [44/100] | Train Loss: 1.8980, Train Acc: 31.86% | Test Loss: 1.8721, Test Acc: 32.44% | Best Acc: 0.00%
Epoch [45/100] | Train Loss: 1.8935, Train Acc: 31.66% | Test Loss: 1.8663, Test Acc: 32.66% | Best Acc: 0.00%
