Using device: cuda
Epoch [1/100] | Train Loss: 2.3445, Train Acc: 9.49% | Test Loss: 2.3301, Test Acc: 10.09% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.3421, Train Acc: 9.59% | Test Loss: 2.3383, Test Acc: 10.00% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.3395, Train Acc: 9.47% | Test Loss: 2.3358, Test Acc: 10.05% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.3368, Train Acc: 9.71% | Test Loss: 2.3332, Test Acc: 10.14% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.3342, Train Acc: 9.77% | Test Loss: 2.3300, Test Acc: 10.15% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.3313, Train Acc: 9.76% | Test Loss: 2.3272, Test Acc: 10.24% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.3285, Train Acc: 9.97% | Test Loss: 2.3246, Test Acc: 10.29% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.3262, Train Acc: 10.10% | Test Loss: 2.3220, Test Acc: 10.49% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.3237, Train Acc: 10.06% | Test Loss: 2.3194, Test Acc: 10.63% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.3210, Train Acc: 10.39% | Test Loss: 2.3168, Test Acc: 10.88% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 2.3188, Train Acc: 10.74% | Test Loss: 2.3143, Test Acc: 11.03% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 2.3167, Train Acc: 10.68% | Test Loss: 2.3119, Test Acc: 11.32% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 2.3142, Train Acc: 10.96% | Test Loss: 2.3096, Test Acc: 11.47% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 2.3121, Train Acc: 11.23% | Test Loss: 2.3071, Test Acc: 11.82% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 2.3096, Train Acc: 11.36% | Test Loss: 2.3048, Test Acc: 12.04% | Best Acc: 0.00%
Epoch [16/100] | Train Loss: 2.3074, Train Acc: 11.78% | Test Loss: 2.3026, Test Acc: 12.33% | Best Acc: 0.00%
Epoch [17/100] | Train Loss: 2.3057, Train Acc: 11.94% | Test Loss: 2.3004, Test Acc: 12.69% | Best Acc: 0.00%
Epoch [18/100] | Train Loss: 2.3038, Train Acc: 12.04% | Test Loss: 2.2984, Test Acc: 13.03% | Best Acc: 0.00%
Epoch [19/100] | Train Loss: 2.3012, Train Acc: 12.27% | Test Loss: 2.2961, Test Acc: 13.29% | Best Acc: 0.00%
Epoch [20/100] | Train Loss: 2.2996, Train Acc: 12.55% | Test Loss: 2.2942, Test Acc: 13.57% | Best Acc: 0.00%
Epoch [21/100] | Train Loss: 2.2980, Train Acc: 12.78% | Test Loss: 2.2921, Test Acc: 13.84% | Best Acc: 0.00%
Epoch [22/100] | Train Loss: 2.2959, Train Acc: 12.89% | Test Loss: 2.2902, Test Acc: 14.11% | Best Acc: 0.00%
Epoch [23/100] | Train Loss: 2.2940, Train Acc: 13.18% | Test Loss: 2.2882, Test Acc: 14.46% | Best Acc: 0.00%
Epoch [24/100] | Train Loss: 2.2924, Train Acc: 13.53% | Test Loss: 2.2863, Test Acc: 14.77% | Best Acc: 0.00%
Epoch [25/100] | Train Loss: 2.2909, Train Acc: 13.56% | Test Loss: 2.2844, Test Acc: 14.95% | Best Acc: 0.00%
Epoch [26/100] | Train Loss: 2.2886, Train Acc: 13.85% | Test Loss: 2.2827, Test Acc: 15.20% | Best Acc: 0.00%
Epoch [27/100] | Train Loss: 2.2867, Train Acc: 13.92% | Test Loss: 2.2809, Test Acc: 15.41% | Best Acc: 0.00%
Epoch [28/100] | Train Loss: 2.2855, Train Acc: 14.24% | Test Loss: 2.2791, Test Acc: 15.65% | Best Acc: 0.00%
Epoch [29/100] | Train Loss: 2.2837, Train Acc: 14.28% | Test Loss: 2.2774, Test Acc: 15.90% | Best Acc: 0.00%
Epoch [30/100] | Train Loss: 2.2822, Train Acc: 14.72% | Test Loss: 2.2758, Test Acc: 16.00% | Best Acc: 0.00%
Epoch [31/100] | Train Loss: 2.2807, Train Acc: 14.84% | Test Loss: 2.2741, Test Acc: 16.21% | Best Acc: 0.00%
Epoch [32/100] | Train Loss: 2.2790, Train Acc: 14.81% | Test Loss: 2.2725, Test Acc: 16.37% | Best Acc: 0.00%
Epoch [33/100] | Train Loss: 2.2778, Train Acc: 14.94% | Test Loss: 2.2709, Test Acc: 16.51% | Best Acc: 0.00%
Epoch [34/100] | Train Loss: 2.2764, Train Acc: 15.21% | Test Loss: 2.2694, Test Acc: 16.77% | Best Acc: 0.00%
Epoch [35/100] | Train Loss: 2.2750, Train Acc: 15.28% | Test Loss: 2.2678, Test Acc: 16.96% | Best Acc: 0.00%
Epoch [36/100] | Train Loss: 2.2735, Train Acc: 15.37% | Test Loss: 2.2664, Test Acc: 17.04% | Best Acc: 0.00%
Epoch [37/100] | Train Loss: 2.2724, Train Acc: 15.63% | Test Loss: 2.2650, Test Acc: 17.15% | Best Acc: 0.00%
Epoch [38/100] | Train Loss: 2.2708, Train Acc: 15.68% | Test Loss: 2.2637, Test Acc: 17.37% | Best Acc: 0.00%
Epoch [39/100] | Train Loss: 2.2696, Train Acc: 15.84% | Test Loss: 2.2623, Test Acc: 17.31% | Best Acc: 0.00%
Epoch [40/100] | Train Loss: 2.2685, Train Acc: 15.90% | Test Loss: 2.2611, Test Acc: 17.38% | Best Acc: 0.00%
Epoch [41/100] | Train Loss: 2.2673, Train Acc: 15.96% | Test Loss: 2.2598, Test Acc: 17.49% | Best Acc: 0.00%
Epoch [42/100] | Train Loss: 2.2662, Train Acc: 16.22% | Test Loss: 2.2587, Test Acc: 17.66% | Best Acc: 0.00%
Epoch [43/100] | Train Loss: 2.2652, Train Acc: 15.97% | Test Loss: 2.2574, Test Acc: 17.78% | Best Acc: 0.00%
Epoch [44/100] | Train Loss: 2.2644, Train Acc: 16.34% | Test Loss: 2.2565, Test Acc: 17.80% | Best Acc: 0.00%
Epoch [45/100] | Train Loss: 2.2629, Train Acc: 16.32% | Test Loss: 2.2552, Test Acc: 17.75% | Best Acc: 0.00%
Epoch [46/100] | Train Loss: 2.2620, Train Acc: 16.49% | Test Loss: 2.2541, Test Acc: 17.76% | Best Acc: 0.00%
Epoch [47/100] | Train Loss: 2.2607, Train Acc: 16.50% | Test Loss: 2.2529, Test Acc: 17.74% | Best Acc: 0.00%
Epoch [48/100] | Train Loss: 2.2600, Train Acc: 16.55% | Test Loss: 2.2521, Test Acc: 17.88% | Best Acc: 0.00%
Epoch [49/100] | Train Loss: 2.2590, Train Acc: 16.62% | Test Loss: 2.2517, Test Acc: 18.17% | Best Acc: 0.00%
Epoch [50/100] | Train Loss: 2.2583, Train Acc: 16.69% | Test Loss: 2.2501, Test Acc: 17.95% | Best Acc: 0.00%
Epoch [51/100] | Train Loss: 2.2574, Train Acc: 16.82% | Test Loss: 2.2494, Test Acc: 18.17% | Best Acc: 0.00%
Epoch [52/100] | Train Loss: 2.2565, Train Acc: 16.95% | Test Loss: 2.2485, Test Acc: 18.16% | Best Acc: 0.00%
Epoch [53/100] | Train Loss: 2.2553, Train Acc: 16.81% | Test Loss: 2.2475, Test Acc: 18.10% | Best Acc: 0.00%
