Using device: cuda
Epoch [1/100] | Train Loss: 2.3173, Train Acc: 9.99% | Test Loss: 2.2858, Test Acc: 10.46% | Best Acc: 0.00%
Epoch [2/100] | Train Loss: 2.2600, Train Acc: 12.36% | Test Loss: 2.2274, Test Acc: 16.58% | Best Acc: 0.00%
Epoch [3/100] | Train Loss: 2.2134, Train Acc: 18.06% | Test Loss: 2.1800, Test Acc: 20.26% | Best Acc: 0.00%
Epoch [4/100] | Train Loss: 2.1719, Train Acc: 21.85% | Test Loss: 2.1380, Test Acc: 22.75% | Best Acc: 0.00%
Epoch [5/100] | Train Loss: 2.1351, Train Acc: 24.21% | Test Loss: 2.1015, Test Acc: 24.10% | Best Acc: 0.00%
Epoch [6/100] | Train Loss: 2.1020, Train Acc: 25.79% | Test Loss: 2.0689, Test Acc: 25.95% | Best Acc: 0.00%
Epoch [7/100] | Train Loss: 2.0737, Train Acc: 27.04% | Test Loss: 2.0412, Test Acc: 27.40% | Best Acc: 0.00%
Epoch [8/100] | Train Loss: 2.0468, Train Acc: 28.11% | Test Loss: 2.0156, Test Acc: 28.56% | Best Acc: 0.00%
Epoch [9/100] | Train Loss: 2.0228, Train Acc: 28.72% | Test Loss: 1.9911, Test Acc: 28.89% | Best Acc: 0.00%
Epoch [10/100] | Train Loss: 2.0003, Train Acc: 29.40% | Test Loss: 1.9695, Test Acc: 29.47% | Best Acc: 0.00%
Epoch [11/100] | Train Loss: 1.9787, Train Acc: 29.82% | Test Loss: 1.9484, Test Acc: 30.05% | Best Acc: 0.00%
Epoch [12/100] | Train Loss: 1.9599, Train Acc: 30.32% | Test Loss: 1.9302, Test Acc: 30.31% | Best Acc: 0.00%
Epoch [13/100] | Train Loss: 1.9426, Train Acc: 30.77% | Test Loss: 1.9105, Test Acc: 31.19% | Best Acc: 0.00%
Epoch [14/100] | Train Loss: 1.9251, Train Acc: 31.40% | Test Loss: 1.8953, Test Acc: 31.61% | Best Acc: 0.00%
Epoch [15/100] | Train Loss: 1.9085, Train Acc: 31.73% | Test Loss: 1.8788, Test Acc: 32.28% | Best Acc: 0.00%
